unit,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s13,s15,s17,RUL,alert
1,19,0.0032,-0.0003,100.0,0.174698795180717,0.3601482450403352,0.3055367994598228,0.6972624798711706,0.2121212121210192,0.1447545544287862,0.3273809523809525,0.6823027718550065,0.2205882352941444,0.4124663332050815,0.25,125,0
1,20,-0.0037,0.0001,100.0,0.5512048192771033,0.2195334641377826,0.3879135719108717,0.7987117552334837,0.2272727272729753,0.1084537377725922,0.2202380952380949,0.7206823027718627,0.2058823529409892,0.3697575990765642,0.3333333333333357,125,0
1,21,-0.0012,0.0001,100.0,0.3493975903614341,0.3276651406147834,0.2680621201890645,0.681159420289859,0.3181818181819835,0.1185497621825319,0.178571428571427,0.7953091684434952,0.294117647058556,0.3078106964217042,0.3333333333333357,125,0
1,22,0.0002,0.0,100.0,0.4698795180722754,0.4772182254196693,0.3092505064145854,0.6086956521739069,0.2121212121210192,0.1771515749798027,0.2321428571428576,0.7057569296375306,0.2205882352941444,0.3020392458637957,0.3333333333333357,125,0
1,23,0.0034,-0.0003,100.0,0.2801204819276961,0.373882712012211,0.2110060769750177,0.6650563607085331,0.2272727272729753,0.1101588441173859,0.2380952380952372,0.603411513859271,0.25,0.3813005001923812,0.3333333333333357,125,0
1,24,-0.001,0.0003,100.0,0.3524096385542066,0.431436668846743,0.2795408507765025,0.5861513687600706,0.3333333333330301,0.0988512967782497,0.3511904761904745,0.7334754797441434,0.2205882352941444,0.2470180838784159,0.3333333333333357,125,0
1,25,0.0023,-0.0004,100.0,0.4698795180722754,0.5027250926531508,0.2893315327481431,0.6682769726247955,0.1818181818180164,0.1455173651619858,0.3035714285714306,0.8251599147121453,0.2058823529409892,0.2570219315121207,0.4166666666666714,125,0
1,26,0.0,0.0002,100.0,0.286144578313241,0.393285371702639,0.233288318703579,0.6859903381642596,0.257575757575978,0.113883155344169,0.2440476190476168,0.7654584221748308,0.2647058823527004,0.3889957676029283,0.5,125,0
1,27,-0.0012,-0.0004,100.0,0.3704819277108697,0.4235884020056701,0.3306887238352445,0.6795491143317349,0.1818181818180164,0.1176972090101386,0.3095238095238102,0.7057569296375306,0.3676470588234224,0.3066564063101253,0.4166666666666714,125,0
1,28,-0.0024,0.0005,100.0,0.3433734939759176,0.2572487464573783,0.2849426063470659,0.7777777777777715,0.3333333333330301,0.1261329982948922,0.3333333333333321,0.8272921108742111,0.294117647058556,0.4132358599461341,0.1666666666666714,125,0
1,29,0.0012,-0.0001,100.0,0.2108433734939581,0.3006322214955332,0.3163403106009461,0.7085346215780959,0.2272727272729753,0.1289598851296745,0.2321428571428576,0.7931769722814437,0.2647058823527004,0.3616775682955051,0.4166666666666714,125,0
1,30,-0.0022,0.0,100.0,0.2981927710843592,0.4900806627425353,0.2334571235651559,0.7278582930756841,0.257575757575978,0.1071973436238025,0.3273809523809525,0.7462686567164241,0.1764705882351336,0.3139669103501319,0.1666666666666714,125,0
1,31,0.0014,0.0005,100.0,0.2439759036144551,0.2864617396991562,0.24729912221472,0.6892109500805219,0.2727272727270247,0.16624786861707,0.3333333333333321,0.6950959488273014,0.2647058823527004,0.3289726818006926,0.3333333333333357,125,0
1,32,0.0005,-0.0003,100.0,0.3373493975903727,0.4434270765206065,0.3057056043214032,0.8228663446054867,0.2121212121210192,0.1312034461096658,0.2380952380952372,0.6886993603411469,0.2794117647058556,0.3459022701038847,0.3333333333333357,125,0
1,33,-0.0042,-0.0004,100.0,0.4518072289156691,0.3784608676695029,0.3406482106684692,0.7665056360708604,0.2121212121210192,0.1139728977833556,0.2559523809523831,0.6865671641790954,0.294117647058556,0.1939207387456676,0.3333333333333357,125,0
1,34,0.0015,-0.0001,100.0,0.4006024096385374,0.2273817309788555,0.307731262660365,0.7165861513687588,0.1969696969699725,0.1109665260701788,0.3690476190476204,0.6417910447761273,0.3088235294117112,0.4232397075798459,0.3333333333333357,125,0
1,35,0.0003,0.0002,100.0,0.3704819277108697,0.413342053629826,0.3502700877785294,0.7165861513687588,0.2121212121210192,0.1078255406982009,0.2738095238095255,0.6524520255863564,0.1911764705882888,0.4544055405925391,0.25,125,0
1,36,-0.0004,-0.0002,100.0,0.4006024096385374,0.2328319162851571,0.3931465226198511,0.7536231884057969,0.1666666666669698,0.1024409943462245,0.2380952380952372,0.7739872068230369,0.2352941176468448,0.3836090804155461,0.3333333333333357,125,0
1,37,-0.0004,-0.0,100.0,0.2349397590361377,0.175931981687377,0.2810600945307229,0.7697262479871227,0.257575757575978,0.1512608812707583,0.2619047619047627,0.7675906183368824,0.2352941176468448,0.3435936898807199,0.3333333333333357,125,0
1,38,-0.0018,-0.0002,100.0,0.216867469879503,0.4046217571397434,0.2911883862255244,0.780998389694048,0.2727272727270247,0.1504980705375587,0.2500000000000035,0.7953091684434952,0.294117647058556,0.3497499038091618,0.3333333333333357,125,0
1,39,-0.003,-0.0001,100.0,0.2409638554216826,0.2653150207107089,0.3112761647535471,0.6634460547504091,0.1818181818180164,0.1347482724580473,0.1607142857142847,0.7547974413646159,0.25,0.3428241631396673,0.3333333333333357,125,0
1,40,-0.0,-0.0004,100.0,0.3102409638554206,0.2406801831262299,0.3295070898041849,0.7600644122383358,0.2424242424240219,0.1402225612492103,0.2857142857142847,0.6716417910447774,0.1911764705882888,0.2058484032320109,0.3333333333333357,125,0
1,41,0.0033,0.0004,100.0,0.3584337349397515,0.4419010246348378,0.353814989871708,0.6231884057971087,0.2424242424240219,0.1223189446289154,0.1428571428571459,0.7206823027718627,0.2205882352941444,0.4313197383609051,0.3333333333333357,125,0
1,42,0.0005,-0.0004,100.0,0.2740963855421796,0.296926095487251,0.3229237002025691,0.6586151368760227,0.2727272727270247,0.1585300188459086,0.3809523809523831,0.7547974413646159,0.25,0.3416698730280885,0.3333333333333357,125,0
1,43,-0.0027,0.0005,100.0,0.3102409638554206,0.4464791802921297,0.4017555705604323,0.6167471819645698,0.1969696969699725,0.1622094588530913,0.2797619047619051,0.8635394456290015,0.3088235294117112,0.3151212004617179,0.3333333333333357,125,0
1,44,-0.0001,0.0002,100.0,0.216867469879503,0.3466317854807101,0.3198852126941247,0.69243156199677,0.2121212121210192,0.1128062460737737,0.3571428571428612,0.7697228144989197,0.1764705882351336,0.3662947287418276,0.3333333333333357,125,0
1,45,-0.0013,-0.0,100.0,0.397590361445765,0.2480924351428015,0.2854490209318037,0.6409017713365586,0.2727272727270247,0.1731580364354314,0.3571428571428612,0.6481876332622676,0.25,0.3270488649480612,0.4166666666666714,125,0
1,46,0.0003,0.0001,100.0,0.3674698795180688,0.3760627861347316,0.3210668467251842,0.6296296296296333,0.2424242424240219,0.1734272637530267,0.2083333333333357,0.7100213219616194,0.294117647058556,0.2801077337437476,0.4166666666666714,125,0
1,47,0.0,0.0005,100.0,0.3012048192771033,0.2023108785698752,0.3484132343011481,0.7294685990338223,0.2424242424240219,0.1360046666068441,0.2202380952380949,0.6716417910447774,0.25,0.2785686802616425,0.3333333333333357,125,0
1,48,0.0019,0.0001,100.0,0.2048192771084132,0.3808589492042742,0.2854490209318037,0.6714975845410578,0.2727272727270247,0.1055819797182096,0.3273809523809525,0.6865671641790954,0.2647058823527004,0.4336283185840699,0.3333333333333357,125,0
1,49,-0.0014,0.0005,100.0,0.3072289156626482,0.2901678657074384,0.2618163403106024,0.7053140096618336,0.257575757575978,0.1297226958628741,0.2202380952380949,0.5714285714285694,0.2352941176468448,0.3470565602154707,0.3333333333333357,125,0
1,50,-0.0032,-0.0001,100.0,0.4698795180722754,0.3804229343797729,0.3607359891964883,0.6553945249597319,0.2424242424240219,0.1205689670645284,0.3690476190476204,0.7761194029850884,0.3088235294117112,0.3335898422470222,0.3333333333333357,125,0
1,51,-0.001,0.0003,100.0,0.4819277108433653,0.3161107477654283,0.3067184334908859,0.6247987117552327,0.1818181818180164,0.1137934129049611,0.1607142857142847,0.6865671641790954,0.25,0.4828780300115483,0.4166666666666714,125,0
1,52,0.0018,-0.0001,100.0,0.466867469879503,0.277523435796823,0.2248480756245783,0.5136876006441184,0.2121212121210192,0.1538185407879382,0.1309523809523831,0.7270788912580031,0.2794117647058556,0.4963447479799967,0.25,125,0
1,53,0.0021,-0.0001,100.0,0.4216867469879446,0.1914105079572721,0.3377785280216052,0.6940418679549083,0.2272727272729753,0.1320111280624587,0.2619047619047627,0.6972281449893529,0.2647058823527004,0.4497883801462166,0.3333333333333357,125,0
1,54,-0.0002,0.0005,100.0,0.3644578313252964,0.4698059734030977,0.3198852126941247,0.6602254428341467,0.2121212121210192,0.155074934936735,0.3154761904761933,0.7995735607675982,0.2647058823527004,0.3616775682955051,0.3333333333333357,125,0
1,55,0.0009,-0.0,100.0,0.3614457831325239,0.3032483104425623,0.3262997974341637,0.7407407407407476,0.2121212121210192,0.1220945885309205,0.3273809523809525,0.7292110874200404,0.2058823529409892,0.3162754905732967,0.3333333333333357,125,0
1,56,0.0007,-0.0002,100.0,0.3855421686747036,0.3333333333333357,0.3124577987846031,0.6650563607085331,0.1666666666669698,0.092838553351882,0.2440476190476168,0.8081023454157901,0.2352941176468448,0.2974220854174731,0.25,125,0
1,57,-0.0033,0.0,100.0,0.2771084337349236,0.2753433616743024,0.3467251856853472,0.5748792270531311,0.2272727272729753,0.1304406353764662,0.2619047619047627,0.6247334754797436,0.294117647058556,0.3901500577145071,0.3333333333333357,125,0
1,58,-0.0014,0.0001,100.0,0.2078313253011856,0.4233703945934195,0.2656988521269419,0.690821256038646,0.2878787878789808,0.1283316880552831,0.2440476190476168,0.7505330490405271,0.2352941176468448,0.4116968064640289,0.1666666666666714,125,0
1,59,-0.0006,0.0002,100.0,0.3373493975903727,0.5598430346631815,0.358879135719107,0.7681159420289845,0.257575757575978,0.1271201651260867,0.2440476190476168,0.5607675906183403,0.2058823529409892,0.4721046556367838,0.3333333333333357,125,0
1,60,-0.001,-0.0002,100.0,0.3403614457831452,0.2552866797471154,0.3514517218095854,0.6682769726247955,0.2424242424240219,0.1344341739208516,0.3333333333333321,0.8102345415778274,0.2205882352941444,0.2420161600615671,0.4166666666666714,125,0
1,61,0.0004,0.0005,100.0,0.2680722891566347,0.2727272727272734,0.3928089128966903,0.6827697262479973,0.3181818181819835,0.1294534685452788,0.2738095238095255,0.7782515991471257,0.3088235294117112,0.3905348210850334,0.25,125,0
1,62,0.0004,0.0001,100.0,0.2891566265060135,0.2299978199258774,0.2918636056718426,0.7407407407407476,0.3030303030300274,0.1430943193036,0.2559523809523831,0.7462686567164241,0.3235294117644116,0.3162754905732967,0.25,125,0
1,63,0.0015,0.0002,100.0,0.4186746987951721,0.4599956398517619,0.2216407832545606,0.5845410628019323,0.2424242424240219,0.1266714529300898,0.3928571428571423,0.6119402985074487,0.1911764705882888,0.4263178145440562,0.5,125,0
1,64,0.0017,0.0002,100.0,0.3072289156626482,0.29365598430347,0.3014854827819029,0.6489533011272073,0.3030303030300274,0.0984474558018533,0.3571428571428612,0.6673773987206886,0.2352941176468448,0.3143516737206582,0.25,125,0
1,65,-0.0,0.0005,100.0,0.322289156626482,0.298234139960762,0.3543214044564493,0.6634460547504091,0.1969696969699725,0.0999730772682454,0.422619047619051,0.6076759061833599,0.3676470588234224,0.4451712196998869,0.3333333333333357,125,0
1,66,-0.0007,-0.0004,100.0,0.388554216867476,0.3806409417920235,0.2915259959486818,0.6682769726247955,0.2424242424240219,0.1692542403302539,0.1726190476190474,0.6545842217483937,0.25,0.2547133512889559,0.25,125,0
1,67,0.0016,-0.0004,100.0,0.3373493975903727,0.4181382166993685,0.3506076975016867,0.7181964573268829,0.3030303030300274,0.1279278470788867,0.3214285714285729,0.842217484008529,0.294117647058556,0.2601000384763381,0.4166666666666714,125,0
1,68,-0.0018,0.0,100.0,0.3915662650602485,0.2402441683017215,0.3742403781228915,0.6747181964573201,0.3030303030300274,0.1348380148972481,0.3035714285714306,0.6460554371002161,0.2794117647058556,0.3820700269334409,0.3333333333333357,124,0
1,69,-0.0022,0.0005,100.0,0.3704819277108697,0.4286025724874704,0.3205604321404465,0.7729468599033851,0.257575757575978,0.1294983397648792,0.3333333333333321,0.7526652452025644,0.3235294117644116,0.4013081954597908,0.3333333333333357,123,0
1,70,-0.0005,0.0002,100.0,0.3042168674698757,0.2829736211031175,0.3465563808237668,0.6698872785829337,0.3181818181819835,0.1422417661312067,0.3333333333333321,0.6908315565031842,0.3529411764702672,0.3963062716429419,0.3333333333333357,122,0
1,71,0.0016,-0.0003,100.0,0.3012048192771033,0.2042729452801452,0.3517893315327463,0.6779388083735824,0.1969696969699725,0.1093062909449926,0.2678571428571423,0.6460554371002161,0.3088235294117112,0.3774528664871113,0.25,121,0
1,72,-0.0017,0.0001,100.0,0.3614457831325239,0.1789840854589073,0.4145847400405138,0.6296296296296333,0.257575757575978,0.1466840168715819,0.2500000000000035,0.6993603411513902,0.3088235294117112,0.2701038861100429,0.25,120,0
1,73,-0.0012,-0.0002,100.0,0.3253012048192545,0.4578155657292342,0.2646860229574628,0.6489533011272073,0.1969696969699725,0.1252355739028985,0.2619047619047627,0.7142857142857082,0.3235294117644116,0.3043478260869605,0.25,119,0
1,74,0.0027,0.0001,100.0,0.5271084337349521,0.2967080880750004,0.3246117488183664,0.6731078904991961,0.257575757575978,0.1082293816745973,0.4345238095238102,0.7590618336887047,0.1323529411756681,0.3409003462870359,0.3333333333333357,118,0
1,75,0.0009,-0.0004,100.0,0.2259036144578488,0.2459123610202738,0.2121877110060772,0.6038647342995205,0.257575757575978,0.0923898411558852,0.2202380952380949,0.6567164179104452,0.3382352941175668,0.5278953443632162,0.3333333333333357,117,0
1,76,-0.0015,0.0002,100.0,0.3012048192771033,0.3961194680619186,0.2817353139770446,0.6135265700483075,0.1818181818180164,0.156241586646324,0.3511904761904745,0.6162046908315659,0.2205882352941444,0.2874182377837613,0.1666666666666714,116,0
1,77,0.0022,0.0004,100.0,0.4036144578313099,0.3326793110965766,0.3160027008777852,0.7665056360708604,0.2424242424240219,0.1108767836309851,0.3333333333333321,0.6204690831556547,0.294117647058556,0.4928818776452459,0.4166666666666714,115,0
1,78,0.004,0.0002,100.0,0.2349397590361377,0.2119032047089604,0.3688386225523281,0.5829307568438082,0.2727272727270247,0.0926141972538872,0.3273809523809525,0.7654584221748308,0.4117647058819784,0.2093112735667617,0.3333333333333357,114,0
1,79,0.0022,-0.0002,100.0,0.2740963855421796,0.2489644647918041,0.3659689399054713,0.6312399355877574,0.2121212121210192,0.1172484968141489,0.2976190476190474,0.6737739872068289,0.3676470588234224,0.3397460561754499,0.5,113,0
1,80,-0.0002,-0.0004,100.0,0.2198795180723038,0.4560715064312219,0.1912559081701523,0.6537842190016079,0.2424242424240219,0.0984474558018533,0.4702380952380949,0.603411513859271,0.3235294117644116,0.3793766833397498,0.3333333333333357,112,0
1,81,-0.0018,-0.0004,100.0,0.457831325301214,0.3004142140832826,0.3340648210668462,0.6489533011272073,0.3030303030300274,0.1058063358162044,0.3452380952380949,0.6332622601279212,0.25,0.3839938437860724,0.3333333333333357,111,0
1,82,-0.0012,0.0001,100.0,0.2499999999999715,0.3930673642903883,0.2856178257933841,0.6972624798711706,0.3030303030300274,0.1188638607197347,0.2380952380952372,0.6950959488273014,0.2205882352941444,0.2835706040784913,0.4166666666666714,110,0
1,83,0.0004,0.0005,100.0,0.4367469879518069,0.3708306082406807,0.4073261309925726,0.5861513687600706,0.2727272727270247,0.1227227856053119,0.2202380952380949,0.6908315565031842,0.25,0.3382070026933448,0.25,109,0
1,84,0.0005,0.0002,100.0,0.430722891566262,0.3156747329409199,0.4110398379473317,0.6537842190016079,0.2272727272729753,0.1289598851296745,0.3154761904761933,0.6076759061833599,0.2647058823527004,0.342439399769141,0.3333333333333357,108,0
1,85,0.0025,0.0003,100.0,0.322289156626482,0.4159581425768479,0.4002363268062119,0.7326892109500847,0.1666666666669698,0.1541326393251338,0.3035714285714306,0.7697228144989197,0.25,0.4809542131589097,0.3333333333333357,107,0
1,86,-0.0012,0.0004,100.0,0.1897590361445793,0.3871811641595855,0.3597231600270092,0.6183574879227081,0.3030303030300274,0.1145562236381607,0.3154761904761933,0.6673773987206886,0.3088235294117112,0.3555213543670632,0.5,106,0
1,87,0.0,-0.0004,100.0,0.3373493975903727,0.3411816001744086,0.5207629979743409,0.6843800322061213,0.3636363636360329,0.1291842412276764,0.2916666666666678,0.5842217484008358,0.2647058823527004,0.41439015005772,0.25,105,0
1,88,0.0029,0.0003,100.0,0.2259036144578488,0.2234575975583226,0.4024307900067505,0.7455716586151482,0.257575757575978,0.1121780489993682,0.3630952380952408,0.7484008528784756,0.2352941176468448,0.5144286263947677,0.3333333333333357,104,0
1,89,0.0008,-0.0001,100.0,0.3102409638554206,0.2984521473730126,0.337103308575287,0.6537842190016079,0.2272727272729753,0.1503634568787575,0.3630952380952408,0.6098081023454114,0.294117647058556,0.4771065794536397,0.3333333333333357,103,0
1,90,0.0017,-0.0001,100.0,0.4397590361445509,0.2908218879441975,0.5178933153274841,0.4879227053140056,0.3030303030300274,0.1325495826976634,0.2797619047619051,0.5970149253731307,0.3088235294117112,0.2739515198153199,0.25,102,0
1,91,0.0025,-0.0004,100.0,0.2319277108433652,0.3008502289077839,0.3799797434166088,0.5942028985507193,0.2121212121210192,0.1300816656196701,0.2797619047619051,0.6098081023454114,0.3235294117644116,0.2693343593689903,0.5,101,0
1,92,0.001,-0.0002,100.0,0.5060240963855449,0.413996075866585,0.3126266036461835,0.637681159420282,0.3636363636360329,0.1194920577941331,0.3571428571428612,0.6865671641790954,0.25,0.2820315505963791,0.3333333333333357,100,0
1,93,0.0032,0.0002,100.0,0.4939759036144551,0.4948768258120779,0.4427751519243763,0.6795491143317349,0.257575757575978,0.1172933680337493,0.3630952380952408,0.5842217484008358,0.294117647058556,0.3697575990765642,0.3333333333333357,99,0
1,94,-0.0021,0.0002,100.0,0.3734939759036138,0.2666230651842198,0.3830182309250531,0.6457326892109592,0.378787878787989,0.1081396392353966,0.375,0.6226012793177063,0.2794117647058556,0.4905732974220882,0.4166666666666714,98,0
1,95,0.0019,0.0003,100.0,0.4969879518072275,0.1430128624373239,0.4701215395003366,0.6537842190016079,0.1818181818180164,0.1216907475545241,0.3154761904761933,0.6886993603411469,0.2058823529409892,0.5101962293189715,0.5,97,0
1,96,-0.0034,0.0001,100.0,0.2951807228915868,0.2840636581643778,0.217927076299798,0.5619967793880818,0.257575757575978,0.1210625504801186,0.3214285714285729,0.6332622601279212,0.2647058823527004,0.4086186994998115,0.3333333333333357,96,0
1,97,0.0035,-0.0003,100.0,0.2590361445783173,0.5391323304992426,0.4314652261985152,0.5716586151368688,0.2878787878789808,0.109351162164593,0.3630952380952408,0.6353944562899727,0.2647058823527004,0.329357445171226,0.3333333333333357,95,0
1,98,0.0006,0.0004,100.0,0.2379518072289101,0.4375408763897965,0.3766036461850106,0.4669887278582934,0.2424242424240219,0.1066140177690044,0.3095238095238102,0.7718550106609712,0.2647058823527004,0.2935744517121961,0.25,94,0
1,99,-0.0005,-0.0,100.0,0.3765060240963862,0.472858077174628,0.4031060094530723,0.6296296296296333,0.2727272727270247,0.1050435250830119,0.3273809523809525,0.5820895522387985,0.3235294117644116,0.4740284724894223,0.4166666666666714,93,0
1,100,-0.0021,-0.0003,100.0,0.3042168674698757,0.4052757793765025,0.4912221471978384,0.7037037037037095,0.257575757575978,0.1076460558197922,0.4702380952380949,0.6098081023454114,0.294117647058556,0.3816852635629075,0.3333333333333357,92,0
1,101,0.0012,0.0003,100.0,0.463855421686759,0.2864617396991562,0.3571910871033097,0.5668276972624824,0.2424242424240219,0.137171318316426,0.4583333333333321,0.6823027718550065,0.294117647058556,0.4247787610619511,0.25,91,0
1,102,0.0017,0.0005,100.0,0.4939759036144551,0.393939393939398,0.3573598919648901,0.5748792270531311,0.378787878787989,0.1329534236740599,0.3809523809523831,0.5735607675906209,0.25,0.5048095421315892,0.4166666666666714,90,0
1,103,-0.0013,0.0001,100.0,0.3012048192771033,0.2230215827338142,0.353814989871708,0.6103059581320451,0.2878787878789808,0.1415686978372079,0.4285714285714306,0.579957356076747,0.3235294117644116,0.3901500577145071,0.3333333333333357,89,0
1,104,-0.0001,0.0001,100.0,0.3253012048192545,0.4270765206017088,0.405131667792034,0.6135265700483075,0.2727272727270247,0.1032038050794241,0.2916666666666678,0.7867803837953034,0.3088235294117112,0.2970373220469469,0.3333333333333357,88,0
1,105,0.0024,0.0004,100.0,0.2409638554216826,0.375844778722481,0.3539837947332884,0.5249597423510437,0.2878787878789808,0.1194920577941331,0.2738095238095255,0.6652452025586229,0.294117647058556,0.41439015005772,0.4166666666666714,87,0
1,106,0.0,0.0001,100.0,0.4427710843373234,0.392631349465887,0.3747467927076293,0.6038647342995205,0.2727272727270247,0.1260432558556914,0.3511904761904745,0.6012793176972195,0.3088235294117112,0.544440169295882,0.3333333333333357,86,0
1,107,-0.0012,-0.0001,100.0,0.397590361445765,0.5251798561151162,0.4301147873058752,0.626409017713371,0.257575757575978,0.1209279368213245,0.2976190476190474,0.6524520255863564,0.2794117647058556,0.3816852635629075,0.6666666666666714,85,0
1,108,0.0008,0.0001,100.0,0.6867469879518069,0.3241770220187518,0.2906819716407831,0.737520128824471,0.3636363636360329,0.1135241855873658,0.4523809523809525,0.603411513859271,0.2205882352941444,0.3401308195459762,0.4166666666666714,84,0
1,109,-0.0011,-0.0003,100.0,0.3855421686747036,0.3359494222803647,0.4532410533423352,0.6022544283413964,0.3030303030300274,0.1319213856232579,0.4345238095238102,0.6247334754797436,0.3382352941175668,0.1954597922277798,0.5,83,0
1,110,-0.0,0.0004,100.0,0.4036144578313099,0.4135600610420766,0.3210668467251842,0.681159420289859,0.3484848484849863,0.1331329085524544,0.4166666666666643,0.7078891257995679,0.3529411764702672,0.5344363216621844,0.4166666666666714,82,0
1,111,0.0008,0.0004,100.0,0.4397590361445509,0.2908218879441975,0.4365293720459142,0.5861513687600706,0.3333333333330301,0.1342098178228497,0.4583333333333321,0.6055437100213226,0.3823529411761228,0.4609465178914931,0.3333333333333357,81,0
1,112,0.0005,0.0003,100.0,0.4367469879518069,0.3361674296926153,0.3306887238352445,0.5378421900161072,0.2424242424240219,0.1325944539172638,0.2202380952380949,0.684434968017058,0.294117647058556,0.4601769911504405,0.5,80,0
1,113,0.0007,0.0001,100.0,0.4427710843373234,0.4318726836712443,0.4108710330857512,0.4927536231884062,0.3030303030300274,0.1409853719824099,0.3630952380952408,0.6524520255863564,0.4117647058819784,0.51212004617161,0.4166666666666714,79,0
1,114,0.0003,0.0004,100.0,0.3313253012047994,0.3788968824940113,0.3497636731937881,0.7149758454106205,0.257575757575978,0.1115049807053765,0.4345238095238102,0.63752665245201,0.397058823529278,0.4005386687187382,0.5,78,0
1,115,-0.0017,0.0005,100.0,0.4367469879518069,0.5188576411597978,0.4110398379473317,0.6892109500805219,0.3181818181819835,0.1285111729336847,0.3452380952380949,0.5692963752665321,0.3529411764702672,0.4217006540977337,0.4166666666666714,77,0
1,116,-0.002,-0.0003,100.0,0.430722891566262,0.2020928711576246,0.3332207967589475,0.7326892109500847,0.2727272727270247,0.1255496724400941,0.3452380952380949,0.6204690831556547,0.25,0.3116583301269742,0.5,76,0
