unit,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s6,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21,RUL,alert
1,69,0.0008,0.0,100.0,0.1823204419889634,0.2706089250384664,0.1864571521140448,0.7142857142857224,0.1747663551401892,0.595238095238301,0.2009055844373648,0.2738095238095219,0.1294298921417542,0.5925925925923821,0.2107121484141245,0.5723634533098405,0.3333333333333286,0.5059523809523832,0.448349535306054,125,0
1,70,41.9999,0.8414,100.0,0.1802325581395507,0.2800967937084095,0.3580756013745692,0.6000000000000085,0.2294871794871831,0.3105802047781481,0.1418553515183873,0.2797619047619015,0.249649368863956,0.3206349206349159,0.2007258858267704,0.6420032976092358,0.2727272727272734,0.4100000000000001,0.3986610878661079,125,0
1,71,10.0061,0.25,100.0,0.1900826446280916,0.2707013327507113,0.3084046828586402,0.3333333333333712,0.1162179908076161,0.1344537815125477,0.1041666666666643,0.1646341463414629,0.1327247191011231,0.0983606557376788,0.1665763976650467,0.5442872117400448,0.2727272727272734,0.492647058823529,0.5512288183144456,125,0
1,72,42.0007,0.84,100.0,0.2936046511628092,0.4121798749747931,0.2668384879725067,0.6000000000000085,0.315384615384616,0.3139931740613519,0.1267605633802873,0.303571428571427,0.1963534361851344,0.3079365079363469,0.1971579724409409,0.604286892003298,0.1818181818181834,0.5199999999999996,0.5802510460251042,125,0
1,73,34.9996,0.8401,100.0,0.1802325581395507,0.2367271891519209,0.3981552651806304,0.5000000000000284,0.1912512716174994,0.177474402730354,0.0857698655977401,0.2269938650306748,0.2290748898678423,0.1565495207668163,0.158347365888865,0.7178868917141585,0.1818181818181834,0.4646464646464654,0.4032450896669513,125,0
1,74,19.9997,0.7002,100.0,0.2298507462686529,0.4292084726867387,0.2445242369838425,0.454545454545439,0.1861768368617689,0.1528662420380442,0.1108928761015022,0.3763440860215041,0.1381443298969067,0.1059602649008866,0.1597312126256085,0.6326156665139706,0.2727272727272734,0.3053435114503813,0.4679969879518069,125,0
1,75,10.0057,0.25,100.0,0.2809917355371851,0.3969849246231192,0.141009959811285,0.3333333333333712,0.1923834537097839,0.1260504201682124,0.1618293755496864,0.0,0.182584269662918,0.0983606557376788,0.1494854666907414,0.5419287211740063,0.2727272727272734,0.4411764705882355,0.534171249018069,125,0
1,76,20.0005,0.7007,100.0,0.2895522388059532,0.262876254180604,0.0845601436265681,0.454545454545439,0.1917808219178098,0.1401273885348928,0.1902537424355017,0.1935483870967758,0.1340206185567005,0.1655629139072516,0.1611491276740011,0.577187356848377,0.2727272727272734,0.3816793893129784,0.4961094377510058,125,0
1,77,41.9999,0.8409,100.0,0.20058139534882,0.2089130873159916,0.2125429553264588,0.4000000000000057,0.2666666666666692,0.2969283276449914,0.0850418969513313,0.303571428571427,0.2131837307152899,0.298412698412676,0.1590182086614149,0.6885820280296784,0.3636363636363633,0.3399999999999998,0.3830962343096242,125,0
1,78,42.0033,0.8413,100.0,0.4738372093023315,0.1851179673321255,0.3226804123711311,0.4000000000000057,0.2500000000000035,0.3105802047781481,0.1354965234444591,0.2321428571428576,0.2131837307152899,0.2857142857142207,0.1782726377952741,0.6933223413025544,0.1818181818181834,0.1999999999999993,0.4918828451882842,125,0
1,79,42.0033,0.84,100.0,0.5029069767442138,0.3220407340189553,0.2061855670103085,0.6000000000000085,0.3538461538461561,0.2969283276449914,0.0865276044452372,0.1666666666666678,0.2286115007012625,0.301587301587233,0.1439468503937035,0.6403544929925822,0.3636363636363633,0.4100000000000001,0.4994142259414218,125,0
1,80,10.0077,0.25,100.0,0.2727272727272805,0.1990386716189718,0.1911584833129467,0.3333333333333712,0.1497045305318423,0.1260504201682124,0.1600703605980626,0.2256097560975618,0.1193820224719068,0.0409836065575746,0.1438286092555856,0.6401991614255778,0.2727272727272734,0.397058823529413,0.4577488497362836,125,0
1,81,20.0068,0.7005,100.0,0.3731343283582191,0.2490523968784899,0.1540394973070036,0.454545454545439,0.1799501867995019,0.1401273885348928,0.1347807622889902,0.2043010752688161,0.2054982817869408,0.1390728476822005,0.1655878182602776,0.5517636280348128,0.3636363636363668,0.3358778625954208,0.3498995983935771,125,0
1,82,35.004,0.8412,100.0,0.3604651162790731,0.3638244081820296,0.2888162951575737,0.5000000000000284,0.1953204476093617,0.1808873720136716,0.1003890591841525,0.2883435582822073,0.1707048458149778,0.1629392971245806,0.1753668510945445,0.6481806225339781,0.0909090909090899,0.2525252525252526,0.5443210930828339,125,0
1,83,25.005,0.621,60.0,0.2846975088967838,0.3691600714832823,0.3480498911106693,0.4000000000000057,0.2536520584329338,0.1926229508196684,0.1196702198534325,0.2451612903225815,0.1778425655976647,0.2109374999998863,0.2202824133504464,0.5290710148036908,0.3333333333333286,0.4259259259259274,0.3577593799542029,125,0
1,84,20.0031,0.7,100.0,0.3283582089551942,0.1558528428093666,0.236983842010769,0.454545454545439,0.1830635118306318,0.1401273885348928,0.0725660898184514,0.2419354838709679,0.1999999999999993,0.1258278145696749,0.1756981690401389,0.5625286303252395,0.3636363636363668,0.3435114503816798,0.4589608433734966,125,0
1,85,42.0007,0.8417,100.0,0.3313953488372192,0.3938294010889294,0.223711340206183,0.6000000000000085,0.2192307692307729,0.2832764505119485,0.1130920544363291,0.2738095238095219,0.3183730715287538,0.2888888888887777,0.1927288385826813,0.6395300906842536,0.2727272727272734,0.4299999999999997,0.5472803347280326,125,0
1,86,0.0013,0.0,100.0,0.4309392265193423,0.2358760167069675,0.1200388789891455,0.5714285714285552,0.1425233644859851,0.5476190476192642,0.1677567220079368,0.2083333333333321,0.1376476630713945,0.5925925925923821,0.2527229204069456,0.5554996224515456,0.25,0.4583333333333321,0.3879927358188233,125,0
1,87,35.0073,0.8411,100.0,0.3662790697674722,0.1893817513215339,0.3199461952344364,0.5000000000000284,0.2197355035605284,0.1638225255973111,0.0817024286724787,0.2208588957055184,0.1839207048458142,0.1597444089456985,0.1985205677171038,0.6646207803594955,0.1818181818181834,0.3737373737373719,0.4181041844577287,125,0
1,88,42.0001,0.8408,100.0,0.4970930232558146,0.2175841903609594,0.3195876288659782,0.4000000000000057,0.1474358974358978,0.3174061433446695,0.1119034884412002,0.1369047619047592,0.249649368863956,0.3079365079363469,0.1496062992125999,0.6510717230008218,0.2727272727272734,0.5099999999999998,0.5198326359832635,125,0
1,89,20.0045,0.7,100.0,0.2925373134328026,0.4552954292084763,0.3782764811490153,0.5454545454545325,0.2478206724782055,0.1910828025479531,0.1215627985985747,0.2795698924731162,0.1649484536082468,0.1390728476822005,0.1594229702237868,0.5680256527714143,0.3636363636363668,0.4961832061068705,0.5148092369477908,125,0
1,90,0.0021,0.0006,100.0,0.3508287292818011,0.1879533963508493,0.0889356876721194,0.5714285714285552,0.1668224299065457,0.5833333333334849,0.168371625020967,0.303571428571427,0.1371340523882906,0.5987654320986167,0.2226211849192125,0.5673294739491546,0.3333333333333286,0.4404761904761898,0.5003738916782368,125,0
