unit,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s13,s15,s17
1,14,42.002,0.8407,100.0,0.39354838709678575,0.4053295932678864,0.316699801192847,0.5070422535211208,0.1596091205212815,0.12105653186533516,0.3986928104575149,0.5229681978798624,0.1891891891892783,0.47863247863247693,0.3333333333333357
1,15,10.0038,0.2513,100.0,0.4197530864197745,0.44177756653992617,0.35608424336973243,0.7625000000000028,0.2592592592591245,0.0833333333333357,0.4266666666666694,0.7558139534883708,0.42622950819668404,0.2024959742351058,0.36363636363636687
1,16,35.0053,0.8419,100.0,0.4039087947882365,0.3641013151485666,0.33596318211703036,0.5533141210374595,0.1349480968858643,0.09195470095553304,0.2608695652173907,0.4569288389513133,0.09333333333347582,0.40628730600874974,0.20000000000000284
1,17,25.0077,0.6217,60.0,0.2748091603053524,0.4415022966765676,0.5680139914496714,0.5216284987277362,0.1305970149253426,0.15324105589591142,0.3787878787878789,0.5019455252918235,0.14788732394367798,0.24438719175561374,0.40000000000000213
1,18,34.9996,0.8404,100.0,0.36807817589576075,0.43083292742328894,0.5259697567389878,0.3602305475504295,0.11418685121100225,0.0909519877315148,0.4347826086956488,0.43445692883895504,0.07999999999992724,0.48070035813768186,0.3999999999999986
1,19,42.0018,0.84,100.0,0.2645161290322733,0.33006077606358275,0.5874751491053694,0.5408450704225345,0.1596091205212815,0.056478932881638855,0.339869281045754,0.4593639575971693,0.1711711711712951,0.4370629370629331,0.5555555555555571
1,20,20.002,0.7015,100.0,0.573717948717956,0.3706156487613441,0.48139922265407975,0.4932126696832597,0.10619469026551087,0.07448186528497303,0.4012738853503208,0.5424242424242465,0.1065573770492847,0.5175038051750391,0.5
1,21,42.0028,0.8403,100.0,0.4612903225806235,0.3492286115007026,0.4968190854870791,0.3183098591549296,0.1596091205212815,0.07458183358035342,0.5098039215686292,0.30388692579504806,0.1681681681682221,0.4471639471639506,0.44444444444444997
1,22,42.0043,0.8419,100.0,0.42903225806452383,0.40626460963067146,0.480318091451295,0.5605633802816854,0.1563517915309376,0.05743171712894224,0.33333333333333215,0.5901060070671349,0.1981981981981562,0.3550893550893548,0.3333333333333357
1,23,41.9987,0.8416,100.0,0.38387096774195584,0.28330995792426705,0.41809145129224845,0.49295774647887214,0.1596091205212815,0.05785517679441199,0.30718954248365904,0.4805653710247313,0.21021021021033448,0.28166278166278147,0.44444444444444997
1,24,42.0011,0.84,100.0,0.6225806451612641,0.4083683964469387,0.45029821073558907,0.39718309859154743,0.1596091205212815,0.10268896887571088,0.34640522875817226,0.3710247349823277,0.17417417417414072,0.44055944055943286,0.5555555555555571
1,25,42.0063,0.84,100.0,0.3774193548387075,0.3499298737727905,0.3413518886679938,0.6253521126760546,0.1596091205212815,0.09178488248993943,0.4901960784313708,0.5689045936395729,0.17417417417414072,0.31351981351981095,0.5555555555555571
1,26,42.0001,0.8402,100.0,0.35806451612904766,0.5158952781673705,0.395228628230619,0.5295774647887299,0.19869706840393064,0.10348295574846134,0.4313725490196063,0.4593639575971693,0.183183183183246,0.40054390054390154,0.44444444444444997
1,27,25.0058,0.6206,60.0,0.5648854961831944,0.5263442312888387,0.4714341235911377,0.7353689567430024,0.134328358209018,0.09583238786777315,0.4090909090909136,0.4124513618677028,0.11619718309862037,0.4140596245859456,0.5
1,28,0.0022,0.0,100.0,0.5487804878048621,0.47132616487454726,0.3472780416514425,0.681318681318686,0.44680851063912996,0.08683616977650388,0.4658385093167716,0.5132743362831604,0.47916666666606034,0.6217659137576987,0.36363636363636687
1,29,0.0007,0.0,100.0,0.3780487804878021,0.7067652329749023,0.5697844355133341,0.573260073260073,0.38297872340444883,0.09565306540905993,0.26708074534161597,0.5486725663716783,0.33333333333393966,0.4878850102669361,0.18181818181817988
1,30,20.006,0.7011,100.0,0.5352564102564088,0.450331125827816,0.2783638719230055,0.5158371040723893,0.06194690265465397,0.10274375883184916,0.3503184713375802,0.5636363636363768,0.09016393442630033,0.4219939117199374,0.3999999999999986
1,31,10.005,0.25,100.0,0.592592592592581,0.5161596958174854,0.45300312012480504,0.5499999999999972,0.37037037037043774,0.056274109371457826,0.3733333333333313,0.53779069767441,0.459016393442198,0.2818035426731029,0.2727272727272734
1,32,10.0038,0.25,100.0,0.4567901234568126,0.6368821292775664,0.5750780031201259,0.55416666666666,0.37037037037043774,0.07573179033356325,0.3133333333333326,0.7470930232558146,0.36065573770474657,0.3953301127214175,0.36363636363636687
1,33,0.0028,0.0,100.0,0.5762195121951095,0.3487903225806406,0.374314943368649,0.5842490842490662,0.40425531914934254,0.09872872667623511,0.4409937888198776,0.5973451327433423,0.45833333333303017,0.43285420944558695,0.45454545454545325
1,34,0.0012,0.0008,100.0,0.3048780487804663,0.42114695340501385,0.406101571063207,0.5934065934065984,0.4893617021280079,0.0825302440024629,0.4161490683229836,0.5088495575221117,0.45833333333303017,0.34455852156057887,0.36363636363636687
1,35,10.0066,0.251,100.0,0.6296296296296191,0.5014258555133111,0.36895475819032697,0.5604166666666686,0.5185185185191585,0.08645336963920869,0.41999999999999815,0.5581395348837219,0.4426229508198958,0.3985507246376798,0.2727272727272734
1,36,25.005,0.62,60.0,0.54198473282446,0.741151040259389,0.5411970462495113,0.6386768447837099,0.15298507462694033,0.10120263217607572,0.515151515151512,0.533073929961084,0.11619718309862037,0.31836584468163664,0.40000000000000213
1,37,10.0076,0.25,100.0,0.5030864197530889,0.42134030418250745,0.454173166926676,0.5750000000000028,0.37037037037043774,0.08180167914681391,0.3733333333333313,0.5552325581395223,0.4426229508198958,0.38647342995169254,0.36363636363636687
1,38,24.9987,0.62,60.0,0.469465648854964,0.48392326398271024,0.4308200544111962,0.7251908396946476,0.1455223880597032,0.13440738219498627,0.446969696969699,0.42023346303501086,0.11971830985919496,0.40559440559440674,0.3000000000000007
1,39,24.9981,0.6211,60.0,0.4312977099236548,0.6465820048635535,0.6585697629226601,0.730279898218825,0.134328358209018,0.06640950003781398,0.2575757575757578,0.36964980544746595,0.11971830985919496,0.5027603974972408,0.40000000000000213
1,40,10.0065,0.25,100.0,0.6049382716049365,0.5218631178707227,0.49258970358814125,0.5875000000000057,0.3888888888895963,0.11186748354889886,0.4800000000000004,0.5029069767441996,0.459016393442198,0.32085346215780675,0.45454545454546036
1,41,25.0051,0.6211,60.0,0.4618320610687192,0.4885166171305002,0.48600855033035373,0.6615776081424869,0.1305970149253426,0.0874366538083251,0.5454545454545467,0.6731517509727567,0.14788732394367798,0.38498343761501985,0.40000000000000213
1,42,35.0029,0.84,100.0,0.3322475570032566,0.43058938139308367,0.5441595441595481,0.6801152737752076,0.11072664359858209,0.08688215170461433,0.3768115942028949,0.44194756554307446,0.07999999999992724,0.6199761241543911,0.3999999999999986
1,43,42.0037,0.8409,100.0,0.49354838709678006,0.34899485741000547,0.44373757455268503,0.5859154929577386,0.16612377850174198,0.10898793139953256,0.29411764705882604,0.8197879858657302,0.1771771771772137,0.4164724164724092,0.44444444444444997
1,44,0.0002,0.0,100.0,0.4054878048780495,0.32840501792114907,0.3786993058092776,0.4780219780219852,0.5106382978719921,0.08806643428336969,0.4658385093167716,0.6150442477875941,0.5208333333330302,0.524845995893223,0.45454545454545325
1,45,35.0033,0.84,100.0,0.3127035830618752,0.554310764734538,0.3817663817663828,0.544668587896247,0.10034602076120791,0.1015099681491165,0.3840579710144887,0.4157303370786565,0.08666666666658784,0.5435734182252219,0.3999999999999986
1,46,42.0046,0.84,100.0,0.38387096774195584,0.4558204768583458,0.41113320079523064,0.3830985915492917,0.16612377850174198,0.10750582257039554,0.42483660130718803,0.6289752650176723,0.1711711711712951,0.40559440559440674,0.44444444444444997
1,47,10.0049,0.25,100.0,0.5555555555555429,0.4028041825095059,0.42784711388455676,0.5291666666666686,0.4074074074069358,0.07198774676650999,0.446666666666669,0.5348837209302246,0.573770491803316,0.32930756843800424,0.5454545454545467
1,48,0.0004,0.0014,100.0,0.6158536585365653,0.4556451612903203,0.32919254658384745,0.4120879120879124,0.5106382978719921,0.08898913266352082,0.3975155279503113,0.5862831858406992,0.4375,0.39466119096509544,0.36363636363636687
1,49,41.9986,0.8402,100.0,0.541935483870958,0.44880785413744917,0.5413518886679931,0.5661971830985877,0.16286644951139806,0.08495659538428413,0.3986928104575149,0.35335689045936647,0.1921921921922376,0.4180264180264146,0.3333333333333357
1,50,35.0059,0.8401,100.0,0.18566775244298128,0.5362883584997604,0.3361823361823397,0.7608069164265103,0.11418685121100225,0.08269434941607301,0.3985507246376798,0.5355805243445815,0.09666666666669244,0.38798249104655724,0.3999999999999986
1,51,24.9994,0.621,60.0,0.4656488549618416,0.5214806808970494,0.5456665371162046,0.4809160305343525,0.12686567164178086,0.07382194992813851,0.30303030303030454,0.4591439688715866,0.13028169014091873,0.36142804563857567,0.3000000000000007
1,52,42.0015,0.8404,100.0,0.5193548387096882,0.44553529686769977,0.47952286282306744,0.470422535211263,0.1400651465799001,0.048168536946853635,0.352941176470587,0.5795053003533539,0.1771771771772137,0.4335664335664333,0.44444444444444997
1,53,10.0061,0.25,100.0,0.5679012345678984,0.4441539923954352,0.45865834633385205,0.6520833333333371,0.48148148148175096,0.05343771272975317,0.293333333333333,0.5319767441860392,0.5409836065573472,0.33655394524959803,0.5454545454545467
1,54,0.002,0.0,100.0,0.48170731707318737,0.42361111111110716,0.28059919620021745,0.4578754578754598,0.38297872340444883,0.07197047365183806,0.4596273291925499,0.5995575221238738,0.29166666666696983,0.3860369609856278,0.45454545454545325
1,55,0.0018,0.0,100.0,0.5091463414634063,0.42629928315411547,0.3686518085495081,0.5952380952380878,0.42553191489332676,0.11656756202582841,0.38509316770186786,0.4889380530973284,0.39583333333303017,0.6800821355236124,0.36363636363636687
1,56,42.0043,0.84,100.0,0.4064516129032256,0.2391304347826093,0.6057654075546743,0.4845070422535187,0.15309446254082104,0.07929282235866708,0.47712418300653425,0.41342756183745166,0.1591591591592305,0.4642579642579605,0.5555555555555571
1,57,20.0046,0.7003,100.0,0.1730769230769056,0.46970811871474183,0.4799185637608758,0.5701357466063399,0.09734513274315759,0.103391427225624,0.38216560509554043,0.40303030303030596,0.0819672131151492,0.43531202435312366,0.3999999999999986
1,58,35.0031,0.84,100.0,0.4104234527687254,0.5735509011203135,0.47183870260793626,0.35158501440921697,0.10380622837374176,0.07744485077268592,0.4927536231884062,0.31835205992510396,0.09000000000003183,0.3907680063668906,0.3999999999999986
1,59,42.0053,0.8412,100.0,0.35806451612904766,0.4107059373539066,0.39403578528827055,0.5436619718309785,0.14983713355047712,0.07516409062036189,0.457516339869283,0.43462897526502076,0.180180180180173,0.3912198912198903,0.3333333333333357
1,60,25.002,0.62,60.0,0.5725190839694676,0.5122939746014552,0.46152351340847275,0.4681933842239161,0.1305970149253426,0.10611905302170044,0.38636363636364024,0.42023346303501086,0.1443661971831034,0.32793522267206754,0.5
1,61,20.0011,0.7,100.0,0.448717948717956,0.35025754231052275,0.432352396816583,0.470588235294116,0.1415929203540145,0.06411917098445485,0.4267515923566876,0.6303030303030255,0.09016393442630033,0.43721461187214317,0.6000000000000014
1,62,0.0029,0.0,100.0,0.609756097560961,0.5201612903225765,0.38034344172451284,0.5457875457875474,0.4680851063831142,0.1016506048800494,0.3975155279503113,0.6592920353982237,0.625,0.4381930184804901,0.36363636363636687
1,63,41.9992,0.8413,100.0,0.5967741935483843,0.4633006077606403,0.36322067594433705,0.4535211267605561,0.1400651465799001,0.1146517044251496,0.5032679738562109,0.6501766784452343,0.16216216216218982,0.3679098679098658,0.44444444444444997
1,64,35.0052,0.8406,100.0,0.45276872964169,0.28519240136385804,0.4025860179706342,0.36311239193083367,0.12456747404849011,0.1141323581455751,0.5942028985507264,0.6779026217228505,0.10333333333335304,0.42419419021089766,0.3999999999999986
1,65,0.0016,0.0006,100.0,0.42073170731706,0.6357526881720332,0.36828644501278873,0.5604395604395478,0.5531914893617795,0.10370104572482575,0.40372670807453304,0.47566371681415376,0.41666666666696983,0.4915811088295641,0.5454545454545467
1,66,35.0053,0.84,100.0,0.40065146579800626,0.5842669264491036,0.38001314924392204,0.5561959654178565,0.10726643598604824,0.11955880618143766,0.6304347826086953,0.5318352059925076,0.08666666666658784,0.44568245125348227,0.3999999999999986
1,67,10.0015,0.25,100.0,0.5555555555555429,0.5040399239543731,0.45670826833073264,0.2916666666666714,0.48148148148175096,0.0745405037440392,0.5266666666666673,0.4825581395348735,0.5081967213113785,0.44243156199678424,0.6363636363636402
1,68,0.0,0.0,100.0,0.5,0.41442652329748597,0.44957983193276974,0.681318681318686,0.38297872340444883,0.11559360262455698,0.4223602484472053,0.5884955752212306,0.5,0.5843942505133413,0.5454545454545467
1,69,0.0009,0.0009,100.0,0.3780487804878021,0.5300179211469498,0.46328096455973267,0.4505494505494596,0.4893617021280079,0.11446586015993176,0.4534161490683246,0.5707964601769646,0.35416666666606034,0.43983572895277234,0.36363636363636687
1,70,42.0024,0.8411,100.0,0.5354838709677381,0.39410939691444824,0.3922465208747532,0.7408450704225373,0.16938110749185853,0.07744018632224936,0.352941176470587,0.5477031802120109,0.1531531531533119,0.48679098679098587,0.3333333333333357
1,71,20.0074,0.7,100.0,0.4262820512820724,0.3639931322050529,0.4366092911345518,0.5158371040723893,0.09734513274315759,0.09355864342910536,0.4458598726114644,0.5333333333333314,0.049180327869180473,0.4121004566210047,0.3999999999999986
1,72,25.0057,0.62,60.0,0.5458015267175824,0.46149689273168804,0.3346288379323745,0.6005089058524149,0.12313432835821914,0.08539444822630315,0.5227272727272734,0.43190661478598713,0.14788732394367798,0.26720647773279893,0.40000000000000213
1,73,25.0025,0.6217,60.0,0.3969465648855248,0.4604161037557404,0.5178779634667734,0.7989821882951631,0.134328358209018,0.1467362529309355,0.4696969696969724,0.6653696498054344,0.15140845070425257,0.31762973868237765,0.5
1,74,20.0033,0.702,100.0,0.3365384615384528,0.4346333088054948,0.4327225615398831,0.4162895927601795,0.1150442477874094,0.050871408384359995,0.35668789808917367,0.4333333333333371,0.11475409836089057,0.4657534246575281,0.5
1,75,25.0039,0.62,60.0,0.3435114503816692,0.3917860037827623,0.49514185775359465,0.5012722646310408,0.11194029850742027,0.07480523409726203,0.4393939393939412,0.474708171206224,0.13380281690137963,0.36363636363636687,0.5
1,76,25.0023,0.62,60.0,0.5687022900763452,0.6746825182383134,0.5040808394869813,0.7353689567430024,0.12686567164178086,0.13750850918991375,0.4393939393939412,0.315175097276267,0.14788732394367798,0.3986013986014001,0.5
1,77,42.0008,0.8405,100.0,0.5612903225806463,0.4978962131837328,0.4719681908548736,0.2816901408450718,0.1596091205212815,0.07781071352953006,0.3725490196078418,0.45583038869258274,0.1711711711712951,0.3488733488733473,0.3333333333333357
1,78,25.0024,0.62,60.0,0.3358778625954244,0.5125641718454474,0.48309366498251194,0.5190839694656404,0.14179104477614146,0.1106572876484293,0.3636363636363633,0.5019455252918235,0.13380281690137963,0.43393448656606637,0.5
1,79,42.0017,0.84,100.0,0.4677419354839003,0.4525479195885964,0.2988071570576558,0.5605633802816854,0.16286644951139806,0.07585221257674846,0.42483660130718803,0.5335689045936434,0.1711711711712951,0.457653457653457,0.6666666666666714
1,80,42.0037,0.84,100.0,0.36774193548387757,0.6313697989714804,0.6065606361829055,0.6028169014084455,0.15309446254082104,0.08141012068600162,0.45098039215686114,0.3498233215547799,0.1711711711712951,0.6076146076146074,0.3333333333333357
1,81,20.0011,0.7,100.0,0.4807692307692264,0.5984792739759612,0.6246529705719048,0.6312217194570167,0.10619469026551087,0.07036033914273077,0.45859872611465136,0.40303030303030596,0.0819672131151492,0.4368340943683364,0.5
1,82,0.0027,0.0008,100.0,0.6158536585365653,0.4648297491039415,0.4289367921081464,0.4560439560439562,0.5957446808506575,0.09524297724010466,0.5838509316770235,0.4800884955752025,0.5208333333330302,0.4045174537987677,0.6363636363636402
1,83,42.0068,0.84,100.0,0.27741935483871316,0.404628330995795,0.5946322067594458,0.38591549295773575,0.16286644951139806,0.06547745077281064,0.3725490196078418,0.3992932862190841,0.180180180180173,0.48407148407147815,0.5555555555555571
1,84,41.9983,0.84,100.0,0.4516129032257936,0.404628330995795,0.5803180914512964,0.42253521126760774,0.1596091205212815,0.0593372856235419,0.4967320261437891,0.5689045936395729,0.180180180180173,0.4296814296814304,0.5555555555555571
1,85,0.0,0.0011,100.0,0.4573170731707137,0.43862007168458206,0.4499451954694891,0.5714285714285694,0.38297872340444883,0.10657166290752684,0.4844720496894439,0.524336283185832,0.6041666666660603,0.4669404517453799,0.45454545454545325
1,86,42.0045,0.84,100.0,0.3161290322580612,0.5133239831697054,0.48966202783300616,0.3633802816901408,0.16286644951139806,0.09813677747193594,0.3921568627451002,0.38515901060070945,0.15615615615615752,0.4898989898989896,0.5555555555555571
1,87,42.0024,0.8413,100.0,0.538709677419348,0.4160822814399303,0.3630218687872784,0.509859154929579,0.14983713355047712,0.1057590514503488,0.5228758169934622,0.4098939929328651,0.1651651651652628,0.3387723387723369,0.44444444444444997
1,88,35.0043,0.8416,100.0,0.4234527687296179,0.5024354603019958,0.2998027613412262,0.4265129682997042,0.10726643598604824,0.10510793912941097,0.5217391304347814,0.4494382022471939,0.10000000000013642,0.6442499005173019,0.5
1,89,9.9995,0.2514,100.0,0.6296296296296191,0.5111692015209144,0.49239469578783,0.5041666666666771,0.6111111111113132,0.07283866575902209,0.5333333333333314,0.5290697674418681,0.5245901639341355,0.37801932367150215,0.36363636363636687
1,90,0.0003,0.0,100.0,0.5213414634146432,0.4646057347670194,0.4588966021191041,0.5402930402930224,0.44680851063912996,0.10693049005536182,0.4409937888198776,0.453539823008839,0.47916666666606034,0.449281314168374,0.7272727272727266
1,91,25.0027,0.62,60.0,0.5572519083969496,0.6238854363685462,0.5460551884959166,0.4732824427480935,0.12686567164178086,0.11678390439451647,0.5606060606060588,0.7120622568093253,0.1443661971831034,0.47073978652925774,0.5
1,92,41.9984,0.8411,100.0,0.2387096774193651,0.4100046750818187,0.6407554671968221,0.5014084507042256,0.1596091205212815,0.14810501799703246,0.4967320261437891,0.526501766784456,0.15615615615615752,0.41569541569541,0.5555555555555571
1,93,20.0005,0.7009,100.0,0.6057692307692264,0.4726514594064284,0.5672774384601169,0.567873303167417,0.1150442477874094,0.12470560527555818,0.49681528662420504,0.4727272727272833,0.1065573770492847,0.4535768645357692,0.5
1,94,41.9992,0.84,100.0,0.5967741935483843,0.41654978962132105,0.42564612326044227,0.6253521126760546,0.16612377850174198,0.08368621638788198,0.3986928104575149,0.1802120141342769,0.1861861861862053,0.6554001554001516,0.44444444444444997
1,95,35.0058,0.8403,100.0,0.42996742671007837,0.538480272771551,0.5450361604207785,0.38904899135446414,0.0934256055362539,0.10717234870827497,0.4492753623188399,0.3033707865168651,0.09333333333347582,0.5722244329486657,0.5
1,96,42.0062,0.8402,100.0,0.4516129032257936,0.5381019167835426,0.399801192842947,0.6197183098591523,0.14332247557001665,0.09882489942832962,0.457516339869283,0.48409893992933206,0.1471471471472796,0.5081585081585018,0.3333333333333357
1,97,42.0015,0.8413,100.0,0.38064516129031745,0.4560542309490394,0.4407554671968228,0.594366197183092,0.18241042345277947,0.13238407791657636,0.5816993464052302,0.46643109540636374,0.1711711711712951,0.39160839160839345,0.22222222222222143
1,98,0.0025,0.0015,100.0,0.6158536585365653,0.5642921146953412,0.46181951041285885,0.5183150183150218,0.44680851063912996,0.1413266352265694,0.36645962732919557,0.524336283185832,0.5416666666669698,0.5051334702258714,0.6363636363636402
1,99,10.0051,0.2502,100.0,0.5432098765432158,0.4291825095057078,0.4258970358814338,0.46875,0.5740740740739056,0.07505105513954646,0.5133333333333319,0.47093023255814614,0.6065573770492847,0.42673107890499296,0.36363636363636687
1,100,20.0027,0.7,100.0,0.4775641025641164,0.5175374049546235,0.5435868961687937,0.36199095022625727,0.09734513274315759,0.04716203485634196,0.6560509554140133,0.3363636363636431,0.09016393442630033,0.46689497716894834,0.6000000000000014
1,101,42.0021,0.84,100.0,0.5612903225806463,0.3302945301542799,0.5986083499006014,0.44225352112675864,0.14983713355047712,0.10343002329027229,0.45098039215686114,0.46643109540636374,0.1681681681682221,0.4541569541569501,0.3333333333333357
1,102,35.0063,0.84,100.0,0.5146579804560076,0.7111544081831482,0.6068376068376082,0.4841498559077735,0.10380622837374176,0.1285832251976018,0.586956521739129,0.24719101123595522,0.09666666666669244,0.5507361719060881,0.3999999999999986
1,103,20.0057,0.701,100.0,0.3878205128205252,0.7005150846210455,0.5297057190449728,0.48190045248868785,0.09734513274315759,0.04869288742346356,0.4522292993630579,0.35454545454545894,0.1475409836068593,0.46613394216133486,0.5
1,104,35.0078,0.84,100.0,0.6416938110749015,0.3723818801753538,0.39075169844401003,0.5475504322766511,0.11418685121100225,0.09614250324408147,0.5434782608695663,0.5093632958801493,0.09666666666669244,0.5746120175089544,0.5
1,105,20.0052,0.7,100.0,0.2980769230769056,0.5055187637969141,0.580048121414027,0.5452488687782875,0.15044247787591303,0.09291097503533052,0.5796178343949059,0.3333333333333428,0.12295081967226906,0.5011415525114131,0.29999999999999716
1,106,0.0008,0.0019,100.0,0.5731707317073074,0.49596774193548043,0.5473145780051141,0.4780219780219852,0.5106382978719921,0.10826327660446822,0.4658385093167716,0.3694690265486571,0.4375,0.4924024640657052,0.5454545454545467
1,107,35.0037,0.8411,100.0,0.4983713355048849,0.44422795908426593,0.6046460661845288,0.3458213256484086,0.11072664359858209,0.13689984664387111,0.5217391304347814,0.5468164794007606,0.10666666666679703,0.647433346597694,0.7000000000000028
1,108,41.9998,0.8414,100.0,0.5935483870967744,0.6309022907900861,0.5695825049701817,0.2169014084506955,0.1563517915309376,0.1413296633495591,0.4901960784313708,0.5689045936395729,0.1921921921922376,0.4491064491064449,0.44444444444444997
1,109,41.9991,0.8419,100.0,0.5258064516129082,0.5822814399252003,0.6497017892644159,0.38028169014084057,0.1596091205212815,0.10591784882490174,0.5359477124183023,0.653710247349828,0.180180180180173,0.4036519036519053,0.5555555555555571
1,110,20.0074,0.7019,100.0,0.5384615384615188,0.5462349766985497,0.692022950212845,0.3371040723981906,0.12389380530976268,0.0786033914272295,0.4904458598726116,0.4454545454545382,0.06557377049216484,0.46347031963470897,0.7000000000000028
1,111,0.0027,0.0017,100.0,0.6128048780487632,0.6209677419354804,0.6342710997442431,0.4157509157509054,0.5531914893617795,0.13384252614311976,0.5838509316770235,0.3982300884955663,0.5624999999990905,0.4624229979466108,0.45454545454545325
1,112,42.0049,0.84,100.0,0.5354838709677381,0.5766713417484794,0.648508946322071,0.48732394366196985,0.11726384364828846,0.09120262544992386,0.5555555555555571,0.5830388692579547,0.15615615615615752,0.5753690753690748,0.44444444444444997
1,113,0.0013,0.0,100.0,0.4146341463414558,0.5486111111111072,0.6227621483375927,0.3424908424908466,0.5319148936177953,0.1566024195201905,0.4782608695652186,0.353982300884951,0.625,0.48829568788500666,0.36363636363636687
1,114,35.0026,0.84,100.0,0.5700325732899216,0.40964442279590685,0.5450361604207785,0.47838616714697224,0.1280276816607966,0.11714049781762981,0.6521739130434767,0.37827715355805935,0.11666666666667425,0.4365300437723789,0.5
1,115,20.0045,0.7013,100.0,0.6955128205128176,0.34927642874662723,0.7009069035720863,0.17194570135747256,0.1415929203540145,0.1202896844088599,0.5222929936305718,0.4757575757575836,0.1475409836068593,0.6757990867579906,0.7000000000000028
1,116,24.998,0.62,60.0,0.3587786259542156,0.644420426911644,0.671200932763309,0.3715012722646307,0.1305970149253426,0.1459798804931438,0.4772727272727266,0.6342412451361881,0.12676056338034414,0.4747883695252142,0.6000000000000014
1,117,25.0,0.6219,60.0,0.377862595419856,0.5290462037287185,0.4836766420520817,0.5521628498727722,0.13805970149257973,0.09167233945994724,0.5909090909090899,0.33852140077821247,0.13732394366195422,0.5771071034228967,0.6000000000000014
1,118,35.003,0.84,100.0,0.46905537459281277,0.6310277642474418,0.6313828621520976,0.527377521613829,0.10726643598604824,0.13241712870119926,0.6014492753623202,0.49438202247191043,0.09666666666669244,0.6621567847194498,0.5
1,119,25.0056,0.62,60.0,0.6717557251908204,0.616049716292892,0.74232413525068,0.4707379134859977,0.12686567164178086,0.0993873383253856,0.4696969696969724,0.6342412451361881,0.11971830985919496,0.41074714758925523,0.40000000000000213
1,120,34.9991,0.8409,100.0,0.5439739413680797,0.5404286410131576,0.7186061801446435,0.334293948126799,0.10726643598604824,0.1233337265542076,0.7681159420289845,0.3071161048689248,0.12333333333333485,0.6120175089534428,0.5
1,121,10.0062,0.2512,100.0,0.6203703703703809,0.6333174904942993,0.40815132605304427,0.38333333333332575,0.6666666666669698,0.08191513501248693,0.5733333333333341,0.45348837209303383,0.6885245901644339,0.6630434782608745,0.5454545454545467
